url,meta,sender,sender_type,sender_id,page1text,page1emoji,page2text,page2emoji,page3text,page3emoji,page4text,page4emoji,page5text,page5emoji,page6text,page6emoji,page7text,page7emoji,page8text,page8emoji,page9text,page9emoji,page10text,page10emoji,page11text,page11emoji,page12text,page12emoji,page13text,page13emoji,page14text,page14emoji,page15text,page15emoji,page16text,page16emoji,page17text,page17emoji,page18text,page18emoji,page19text,page19emoji,page20text,page20emoji,page21text,page21emoji,page22text,page22emoji,page23text,page23emoji,page24text,page24emoji,questions,maxquestions,sex,age,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,i-have-received-written-information-about-the-purpose-and-methods-of-the-experiment-i-know-that-my-participation-is-voluntary-and-that-i-can-withdraw-from-the-experiment-at-any-time-without-having-to-give-a-reason-i-give-my-consent-to-participate-in-this-study-,what-is-your-sex,what-is-your-age-group,page6textanswer,how-much-do-you-agree-with-the-statement,page13emojianswer,page9textanswer,page18emojianswer,page8emojianswer,page12emojianswer,page19textanswer,page20textanswer,page18textanswer,page14emojianswer,page3emojianswer,page15textanswer,page16emojianswer,page1emojianswer,page1textanswer,page2textanswer,CK,page15emojianswer,page10emojianswer,page21emojianswer,page14textanswer,page22emojianswer,page11textanswer,page19emojianswer,page17emojianswer,page9emojianswer,page22textanswer,page7textanswer,page4emojianswer,page5textanswer,page12textanswer,page24textanswer,page20emojianswer,page8textanswer,page16textanswer,page23textanswer,page17textanswer,page11emojianswer,page24emojianswer,page7emojianswer,page4textanswer,page21textanswer,page23emojianswer,page6emojianswer,page2emojianswer,page5emojianswer,page3textanswer,page10textanswer,page13textanswer,totaltextanswers,totaltextscore,totalemojianswers,totalemojiscore,emojiscore,textscore
,,Page4_emoji,html.Page,4_27,false,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,false,false,22,24,100,100,,form submission,12453.65000001411,1025606.1350000091,1025602.284,1025618.95,1038072.6000000141,1038073.1350000133,2020-10-28T10:07:22.381Z,1038160.172,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page5_text,html.Page,4_28,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,false,false,23,24,100,100,,form submission,6740.238000001991,1038147.7700000396,1038143.506,1038160.172,1044900.410000002,1044900.7500000298,2020-10-28T10:07:29.208Z,1045059.896,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page12_text,html.Page,4_29,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,false,false,23,24,100,100,,skipped,,1044982.2000000277,,,1044900.410000002,1044982.6500000199,2020-10-28T10:07:29.290Z,1045059.896,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,
,,Page24_text,html.Page,4_30,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,24,24,100,100,,form submission,17880.189000009326,1045048.6800000072,1045043.23,1045059.896,1062940.0850000093,1062940.5150000239,2020-10-28T10:07:47.249Z,1063234.098,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,
,,Page20_emoji,html.Page,4_31,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,24,24,100,100,,skipped,,1063021.8250000034,,,1062940.0850000093,1063022.2900000517,2020-10-28T10:07:47.330Z,1063234.098,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,
,,Page8_text,html.Page,4_32,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,24,24,100,100,,skipped,,1063088.480000035,,,1062940.0850000093,1063088.9150000294,2020-10-28T10:07:47.397Z,1063234.098,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,
,,Page16_text,html.Page,4_33,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,false,false,true,false,24,24,100,100,,skipped,,1063156.7150000483,,,1062940.0850000093,1063157.189999998,2020-10-28T10:07:47.465Z,1063234.098,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,
,,Page23_text,html.Page,4_34,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,form submission,14093.137000033399,1063221.985000011,1063217.432,1063234.098,1077327.2350000334,1077327.740000037,2020-10-28T10:08:01.636Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,
,,Page17_text,html.Page,4_35,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077413.8000000385,,,1077327.2350000334,1077414.2750000465,2020-10-28T10:08:01.723Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,
,,Page11_emoji,html.Page,4_36,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077480.3150000516,,,1077327.2350000334,1077480.7700000238,2020-10-28T10:08:01.789Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,
,,Page24_emoji,html.Page,4_37,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077548.0150000076,,,1077327.2350000334,1077548.46000002,2020-10-28T10:08:01.857Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,
,,Page7_emoji,html.Page,4_38,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077613.1900000037,,,1077327.2350000334,1077613.6400000541,2020-10-28T10:08:01.922Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,
,,Page4_text,html.Page,4_39,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077663.675000018,,,1077327.2350000334,1077664.1300000483,2020-10-28T10:08:01.973Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,
,,Page21_text,html.Page,4_40,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077731.3950000098,,,1077327.2350000334,1077731.85500002,2020-10-28T10:08:02.040Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,
,,Page23_emoji,html.Page,4_41,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077796.1500000092,,,1077327.2350000334,1077796.6050000396,2020-10-28T10:08:02.105Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,
,,Page6_emoji,html.Page,4_42,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077862.6800000202,,,1077327.2350000334,1077863.1350000505,2020-10-28T10:08:02.172Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,
,,Page2_emoji,html.Page,4_43,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077928.895000019,,,1077327.2350000334,1077929.3550000293,2020-10-28T10:08:02.238Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,
,,Page5_emoji,html.Page,4_44,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1077996.7500000494,,,1077327.2350000334,1077997.2100000014,2020-10-28T10:08:02.306Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,
,,Page3_text,html.Page,4_45,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1078063.5600000387,,,1077327.2350000334,1078064.0250000288,2020-10-28T10:08:02.372Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,
,,Page10_text,html.Page,4_46,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1078130.7850000449,,,1077327.2350000334,1078131.250000035,2020-10-28T10:08:02.440Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,
,,Page13_text,html.Page,4_47,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,skipped,,1078197.2600000445,,,1077327.2350000334,1078197.9050000082,2020-10-28T10:08:02.506Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Sequence,flow.Sequence,4,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,completion,1044488.9100000334,32745.165000029374,32821.659,32838.325,1077327.2350000334,1078201.8600000301,2020-10-28T10:08:02.510Z,1078208.738,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page,html.Page,5,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,form submission,10306.577000026125,1078204.1150000296,1078192.072,1078208.738,1088515.315000026,1088515.8800000208,2020-10-28T10:08:12.825Z,1088536.915,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,,root,flow.Sequence,,false,true,true,false,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,false,true,true,false,true,false,25,24,100,100,,completion,1087806.562000026,695.5350000062026,692.087,708.753,1088515.315000026,1088518.3800000232,2020-10-28T10:08:12.827Z,1088536.915,1603879466,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt7wq5y,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
[object Object],"{""labjs_version"":""20.1.1"",""labjs_build"":{""flavor"":""production"",""commit"":""c48ac4ada3769e8d34489594ab03097d5f256ac7""},""location"":""https://open-lab.online/test/final-task---level-of-agreeance/5f9942a70bbbdd5ca04d3bfd?fbclid=IwAR0cdrFdSWcmlTBcsaPfJqoTqwaJtITiZPaGL2aO2ctMDQyhC7_742tLsSQ"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-GB"",""locale"":""en-GB"",""timeZone"":""Europe/Copenhagen"",""timezoneOffset"":-60,""screen_width"":1280,""screen_height"":800,""scroll_width"":1280,""scroll_height"":611,""window_innerWidth"":1280,""window_innerHeight"":635,""devicePixelRatio"":2}",Information letter,html.Page,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,103,207,,form submission,14632.517999999907,693.1000000004133,699.458,716.132,15348.649999999907,15349.58000000006,2020-10-28T10:06:47.050Z,15375.286,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,483091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Informed consent,html.Page,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,12552.634000000086,15350.019999999859,15358.612,15375.286,27927.920000000086,27928.1749999991,2020-10-28T10:06:59.629Z,27953.874,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Questions about participant,html.Page,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,6536.190999999959,27928.384999999253,27937.2,27953.874,34490.06499999996,34490.34000000029,2020-10-28T10:07:06.191Z,34506.756,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,101,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Information about the experiment,html.Page,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,44818.97900000035,34490.61500000062,34490.082,34506.756,79325.73500000035,79326.07999999891,2020-10-28T10:07:51.028Z,79414.714,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page18_text,html.Page,4_0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,2,24,100,100,,form submission,49130.60599999926,79403.37999999974,79398.04,79414.714,128545.31999999926,128545.5750000001,2020-10-28T10:08:40.249Z,128745.876,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,4,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page24_text,html.Page,4_1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,3,24,100,100,,form submission,41156.904000000344,128733.79999999997,128729.202,128745.876,169902.78000000035,169903.01999999973,2020-10-28T10:09:21.608Z,169989.227,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,1,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,
,,Page16_text,html.Page,4_2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,4,24,100,100,,form submission,38577.6079999996,169976.95000000022,169972.553,169989.227,208566.8349999996,208567.25499999995,2020-10-28T10:10:00.273Z,208664.665,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,,,,,,,,,,
,,Page6_emoji,html.Page,4_3,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,5,24,100,100,,form submission,14156.374999998894,208650.3049999992,208647.991,208664.665,222821.0399999989,222821.28000000012,2020-10-28T10:10:14.528Z,222905.423,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,4,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,7,,,,,,,,,,,
,,Page20_text,html.Page,4_4,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,6,24,100,100,,form submission,44353.401999998954,222892.53499999904,222888.749,222905.423,267258.82499999896,267259.0600000003,2020-10-28T10:10:58.967Z,267347.52,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,2,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,7,,,,,,,,,,,
,,Page21_emoji,html.Page,4_5,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,7,24,100,100,,form submission,22455.93999999913,267334.10999999975,267330.846,267347.52,289803.45999999915,289803.8149999993,2020-10-28T10:11:21.512Z,289949.282,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,,7,,,,,,,7,7,,,,,,,,,,,7,,,,,,,,,,,,7,,,7,,,,,,,,,7,,,,,,,,,,,
,,Page6_text,html.Page,4_6,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,7,24,100,100,,skipped,,289869.2150000006,,,289803.45999999915,289869.6,2020-10-28T10:11:21.578Z,289949.282,1603880137,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgt8hvwk,,,,,7,,,,,,,,7,7,,,,,,,,,,,7,,,,,,,,,,,,7,,,7,,,,,,,,,7,,,,,,,,,,,
